"ID","Measurement_Type","Reported_Visual_Angle","Task","Disparity_VA","Real_Visual_Angle","Ratio_Visual_Angle","Distance"
"3","Stick2_Adjusted_VA",7.10382132834509,"Adjusted",NA,7.848,0.905176010237651,2020
"3","Stick3_Perceptual_VA",4.93393509758161,"Perceptual",NA,3.17,1.55644640302259,5027
"3","Stick3_Adjusted_VA",3.20562459096324,"Adjusted",NA,3.17,1.01123804131333,5027
"3","Stick4_Perceptual_VA",6.57224949843447,"Perceptual",NA,4.653,1.41247571425628,3421
"3","Stick4_Adjusted_VA",4.66130378726946,"Adjusted",NA,4.653,1.00178460934224,3421
"3","Lamp1_Perceptual_VA",0.496560314362531,"Perceptual",NA,0.2737,1.8142503264981,6280
"3","Lamp1_Adjusted_VA",0.471844929289167,"Adjusted",NA,0.2737,1.72394932148033,6280
"3","Lamp2_Perceptual_VA",1.16497404686829,"Perceptual",NA,0.8509,1.36910805837148,2020
"3","Lamp2_Adjusted_VA",1.38658648284498,"Adjusted",NA,0.8509,1.62955280625806,2020
"3","Lamp3_Perceptual_VA",0.620698207619945,"Perceptual",NA,0.3419,1.81543786961084,5027
"3","Lamp3_Adjusted_VA",0.56214276130709,"Adjusted",NA,0.3419,1.64417303687362,5027
"3","Lamp4_Perceptual_VA",0.744834644033682,"Perceptual",NA,0.5024,1.48255303350653,3421
"3","Lamp4_Adjusted_VA",0.793313503796024,"Adjusted",NA,0.5024,1.57904757921183,3421
"3","Lamp1a_Perceptual_VA",NA,"Perceptual",NA,0.2577,NA,6670
"3","Lamp1a_Adjusted_VA",NA,"Adjusted",NA,0.2577,NA,6670
"3","Lamp2a_Perceptual_VA",NA,"Perceptual",NA,0.7639,NA,2250
"3","Lamp2a_Adjusted_VA",NA,"Adjusted",NA,0.7639,NA,2250
"3","Lamp3a_Perceptual_VA",NA,"Perceptual",NA,0.3515,NA,4890
"3","Lamp3a_Adjusted_VA",NA,"Adjusted",NA,0.3515,NA,4890
"3","Lamp4a_Perceptual_VA",NA,"Perceptual",NA,0.5322,NA,3230
"3","Lamp4a_Adjusted_VA",NA,"Adjusted",NA,0.5322,NA,3230
"3","Moon1_Perceptual_VA",NA,"Perceptual",NA,0.52,NA,6060
"3","Moon1_Adjusted_VA",NA,"Adjusted",NA,0.52,NA,6060
"3","Moon2_Perceptual_VA",NA,"Perceptual",NA,1.5149,NA,2080
"3","Moon2_Adjusted_VA",NA,"Adjusted",NA,1.5149,NA,2080
"3","Moon3_Perceptual_VA",NA,"Perceptual",NA,0.6676,NA,4720
"3","Moon3_Adjusted_VA",NA,"Adjusted",NA,0.6676,NA,4720
"3","Moon4_Perceptual_VA",NA,"Perceptual",NA,0.96,NA,3270
"3","Moon4_Adjusted_VA",NA,"Adjusted",NA,0.96,NA,3270
"4","Stick1_Perceptual_VA",3.27879437535582,"Perceptual",NA,2.537,1.29239037262744,6280
"4","Stick1_Adjusted_VA",2.55070460196698,"Adjusted",NA,2.537,1.00540189277374,6280
"4","Stick2_Perceptual_VA",7.59536613711083,"Perceptual",NA,7.848,0.967809140814326,2020
"4","Stick2_Adjusted_VA",8.10710846366281,"Adjusted",NA,7.848,1.03301585928425,2020
"4","Stick3_Perceptual_VA",5.10384961451967,"Perceptual",NA,3.17,1.61004719700936,5027
