ID,Measurement_Type,Reported_Visual_Angle,Task,Disparity_VA,Real_Visual_Angle,Ratio_Visual_Angle,Distance
12,Stick3_Adjusted_VA,3.700202684,Adjusted,,2.952,1.253456194,5027
12,Stick4_Perceptual_VA,6.162301666,Perceptual,,4.337,1.420867343,3421
12,Stick4_Adjusted_VA,5.587635354,Adjusted,,4.337,1.288364158,3421
12,Lamp1_Perceptual_VA,0.877324482,Perceptual,,0.3708,2.366031504,6280
12,Lamp1_Adjusted_VA,0.456500544,Adjusted,,0.3708,1.231123365,6280
12,Lamp2_Perceptual_VA,1.459173013,Perceptual,,1.1527,1.265874046,2020
12,Lamp2_Adjusted_VA,1.155346817,Adjusted,,1.1527,1.002296189,2020
12,Lamp3_Perceptual_VA,1.092167725,Perceptual,,0.4632,2.357875054,5027
12,Lamp3_Adjusted_VA,0.631218305,Adjusted,,0.4632,1.362733819,5027
12,Lamp4_Perceptual_VA,1.459173013,Perceptual,,0.6806,2.143950944,3421
12,Lamp4_Adjusted_VA,0.887142733,Adjusted,,0.6806,1.303471544,3421
12,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
12,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
12,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
12,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
12,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
12,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
12,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
12,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
12,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
12,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
12,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
12,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
12,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
12,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
12,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
12,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
13,Stick1_Perceptual_VA,9.960673336,Perceptual,,2.363,4.215265906,6280
13,Stick1_Adjusted_VA,2.430365566,Adjusted,,2.363,1.028508492,6280
13,Stick2_Perceptual_VA,14.65281332,Perceptual,,7.339,1.996568105,2020
13,Stick2_Adjusted_VA,6.850469326,Adjusted,,7.339,0.933433619,2020
13,Stick3_Perceptual_VA,9.960673336,Perceptual,,2.952,3.374211835,5027
13,Stick3_Adjusted_VA,2.881543815,Adjusted,,2.952,0.976132729,5027
13,Stick4_Perceptual_VA,14.65281332,Perceptual,,4.337,3.378559677,3421
13,Stick4_Adjusted_VA,5.43084421,Adjusted,,4.337,1.252212177,3421
13,Lamp1_Perceptual_VA,1.604177026,Perceptual,,0.3708,4.326259508,6280
13,Lamp1_Adjusted_VA,0.648624539,Adjusted,,0.3708,1.749257117,6280
13,Lamp2_Perceptual_VA,3.109578822,Perceptual,,1.1527,2.697647976,2020
13,Lamp2_Adjusted_VA,1.269269974,Adjusted,,1.1527,1.101127764,2020
13,Lamp3_Perceptual_VA,1.996964992,Perceptual,,0.4632,4.311237029,5027
13,Lamp3_Adjusted_VA,0.537143999,Adjusted,,0.4632,1.159637303,5027
13,Lamp4_Perceptual_VA,2.667864179,Perceptual,,0.6806,3.919870965,3421
13,Lamp4_Adjusted_VA,0.89124971,Adjusted,,0.6806,1.309505892,3421
13,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
13,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
13,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
13,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
13,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
13,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
13,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
13,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
13,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
13,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
13,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
13,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
13,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
13,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
13,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
13,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
14,Stick1_Perceptual_VA,6.125811603,Perceptual,,2.363,2.592387475,6280
14,Stick1_Adjusted_VA,1.909682508,Adjusted,,2.363,0.808160181,6280
14,Stick2_Perceptual_VA,10.36529311,Perceptual,,7.339,1.412357693,2020
14,Stick2_Adjusted_VA,7.754900844,Adjusted,,7.339,1.056669961,2020
14,Stick3_Perceptual_VA,6.917338579,Perceptual,,2.952,2.343271876,5027
14,Stick3_Adjusted_VA,3.296300464,Adjusted,,2.952,1.116632948,5027
14,Stick4_Perceptual_VA,10.36529311,Perceptual,,4.337,2.389968436,3421
14,Stick4_Adjusted_VA,6.234987211,Adjusted,,4.337,1.437626749,3421
14,Lamp1_Perceptual_VA,1.226283906,Perceptual,,0.3708,3.307130276,6280
14,Lamp1_Adjusted_VA,0.340369966,Adjusted,,0.3708,0.917934106,6280
14,Lamp2_Perceptual_VA,2.160900419,Perceptual,,1.1527,1.874642508,2020
14,Lamp2_Adjusted_VA,1.33138487,Adjusted,,1.1527,1.155014201,2020
14,Lamp3_Perceptual_VA,1.909682508,Perceptual,,0.4632,4.122803341,5027
14,Lamp3_Adjusted_VA,0.54667118,Adjusted,,0.4632,1.180205484,5027
14,Lamp4_Perceptual_VA,2.452287012,Perceptual,,0.6806,3.603125201,3421
14,Lamp4_Adjusted_VA,1.020879608,Adjusted,,0.6806,1.499970038,3421
14,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
14,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
14,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
14,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
14,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
14,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
14,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
14,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
14,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
14,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
14,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
14,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
14,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
14,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
14,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
14,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
15,Stick1_Perceptual_VA,9.615907926,Perceptual,,2.363,4.069364336,6280
15,Stick1_Adjusted_VA,2.864192368,Adjusted,,2.363,1.212100029,6280
15,Stick2_Perceptual_VA,11.03933604,Perceptual,,7.339,1.504201667,2020
15,Stick2_Adjusted_VA,8.79984484,Adjusted,,7.339,1.199052301,2020
15,Stick3_Perceptual_VA,8.232117693,Perceptual,,2.952,2.788657755,5027
15,Stick3_Adjusted_VA,3.457531984,Adjusted,,2.952,1.171250672,5027
15,Stick4_Perceptual_VA,9.615907926,Perceptual,,4.337,2.2171796,3421
15,Stick4_Adjusted_VA,7.437987946,Adjusted,,4.337,1.715007597,3421
15,Lamp1_Perceptual_VA,1.306501348,Perceptual,,0.3708,3.52346642,6280
15,Lamp1_Adjusted_VA,0.64072032,Adjusted,,0.3708,1.727940452,6280
15,Lamp2_Perceptual_VA,2.302230866,Perceptual,,1.1527,1.997250686,2020
15,Lamp2_Adjusted_VA,1.675995824,Adjusted,,1.1527,1.453973995,2020
15,Lamp3_Perceptual_VA,1.745512099,Perceptual,,0.4632,3.768376725,5027
15,Lamp3_Adjusted_VA,0.827591315,Adjusted,,0.4632,1.786682459,5027
15,Lamp4_Perceptual_VA,2.034589559,Perceptual,,0.6806,2.989405759,3421
15,Lamp4_Adjusted_VA,1.396515484,Adjusted,,0.6806,2.051888752,3421
15,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
15,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
15,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
15,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
15,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
15,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
15,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
15,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
15,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
15,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
15,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
15,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
15,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
15,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
15,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
15,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
16,Stick1_Perceptual_VA,6.572249498,Perceptual,,2.363,2.781315911,6280
16,Stick1_Adjusted_VA,2.498962982,Adjusted,,2.363,1.057538291,6280
16,Stick2_Perceptual_VA,10.47495213,Perceptual,,7.339,1.42729965,2020
16,Stick2_Adjusted_VA,7.449175076,Adjusted,,7.339,1.015012274,2020
16,Stick3_Perceptual_VA,8.578306658,Perceptual,,2.952,2.90593044,5027
16,Stick3_Adjusted_VA,3.677728902,Adjusted,,2.952,1.245843124,5027
16,Stick4_Perceptual_VA,9.849643881,Perceptual,,4.337,2.271073065,3421
16,Stick4_Adjusted_VA,4.421571517,Adjusted,,4.337,1.019500004,3421
16,Lamp1_Perceptual_VA,0.935810261,Perceptual,,0.3708,2.523760144,6280
16,Lamp1_Adjusted_VA,0.629440261,Adjusted,,0.3708,1.697519583,6280
16,Lamp2_Perceptual_VA,2.052879122,Perceptual,,1.1527,1.780930964,2020
16,Lamp2_Adjusted_VA,1.500021999,Adjusted,,1.1527,1.301311702,2020
16,Lamp3_Perceptual_VA,1.375032709,Perceptual,,0.4632,2.968550754,5027
16,Lamp3_Adjusted_VA,0.63843208,Adjusted,,0.4632,1.3783076,5027
16,Lamp4_Perceptual_VA,1.814214757,Perceptual,,0.6806,2.665610868,3421
16,Lamp4_Adjusted_VA,0.726668439,Adjusted,,0.6806,1.067687979,3421
16,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
16,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
16,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
16,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
16,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
16,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
16,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
16,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
16,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
16,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
16,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
16,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
16,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
16,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
16,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
16,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
17,Stick1_Perceptual_VA,6.072643785,Perceptual,,2.363,2.56988734,6280
17,Stick1_Adjusted_VA,2.885014089,Adjusted,,2.363,1.220911591,6280
17,Stick2_Perceptual_VA,10.92768563,Perceptual,,7.339,1.488988367,2020
17,Stick2_Adjusted_VA,7.694571849,Adjusted,,7.339,1.048449632,2020
17,Stick3_Perceptual_VA,6.857331933,Perceptual,,2.952,2.322944422,5027
17,Stick3_Adjusted_VA,2.91147077,Adjusted,,2.952,0.986270586,5027
17,Stick4_Perceptual_VA,7.661217007,Perceptual,,4.337,1.766478443,3421
17,Stick4_Adjusted_VA,4.463046843,Adjusted,,4.337,1.029063141,3421
17,Lamp1_Perceptual_VA,0.956568186,Perceptual,,0.3708,2.579741603,6280
17,Lamp1_Adjusted_VA,0.608031138,Adjusted,,0.3708,1.639781924,6280
17,Lamp2_Perceptual_VA,1.624102038,Perceptual,,1.1527,1.408954662,2020
17,Lamp2_Adjusted_VA,1.527796922,Adjusted,,1.1527,1.325407237,2020
17,Lamp3_Perceptual_VA,0.777217787,Perceptual,,0.4632,1.677931318,5027
17,Lamp3_Adjusted_VA,0.708196327,Adjusted,,0.4632,1.528921258,5027
17,Lamp4_Perceptual_VA,0.976495735,Perceptual,,0.6806,1.434757178,3421
17,Lamp4_Adjusted_VA,0.943673859,Adjusted,,0.6806,1.386532264,3421
17,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
17,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
17,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
17,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
17,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
17,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
17,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
17,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
17,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
17,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
17,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
17,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
17,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
17,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
17,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
17,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
18,Stick1_Perceptual_VA,7.661217007,Perceptual,,2.363,3.242157007,6280
18,Stick1_Adjusted_VA,3.177191505,Adjusted,,2.363,1.344558402,6280
18,Stick2_Perceptual_VA,12.89906941,Perceptual,,7.339,1.75760586,2020
18,Stick2_Adjusted_VA,8.329501173,Adjusted,,7.339,1.134964051,2020
18,Stick3_Perceptual_VA,8.949793012,Perceptual,,2.952,3.031772701,5027
18,Stick3_Adjusted_VA,3.639445118,Adjusted,,2.952,1.232874362,5027
18,Stick4_Perceptual_VA,10.27564462,Perceptual,,4.337,2.369297814,3421
18,Stick4_Adjusted_VA,4.958473682,Adjusted,,4.337,1.143295753,3421
18,Lamp1_Perceptual_VA,1.215621372,Perceptual,,0.3708,3.278374789,6280
18,Lamp1_Adjusted_VA,0.687541104,Adjusted,,0.3708,1.854210096,6280
18,Lamp2_Perceptual_VA,1.624102038,Perceptual,,1.1527,1.408954662,2020
18,Lamp2_Adjusted_VA,1.386348751,Adjusted,,1.1527,1.20269693,2020
18,Lamp3_Perceptual_VA,1.434810622,Perceptual,,0.4632,3.09760497,5027
18,Lamp3_Adjusted_VA,0.61429938,Adjusted,,0.4632,1.326207643,5027
18,Lamp4_Perceptual_VA,1.434810622,Perceptual,,0.6806,2.108155483,3421
18,Lamp4_Adjusted_VA,0.893796035,Adjusted,,0.6806,1.313247186,3421
18,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
18,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
18,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
18,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
18,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
18,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
18,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
18,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
18,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
18,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
18,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
18,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
18,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
18,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
18,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
18,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
19,Stick1_Perceptual_VA,3.445012255,Perceptual,,2.363,1.457897696,6280
19,Stick1_Adjusted_VA,2.770976553,Adjusted,,2.363,1.172651948,6280
19,Stick2_Perceptual_VA,8.570049324,Perceptual,,7.339,1.167740745,2020
19,Stick2_Adjusted_VA,6.655187904,Adjusted,,7.339,0.906824895,2020
19,Stick3_Perceptual_VA,5.716527394,Perceptual,,2.952,1.93649302,5027
19,Stick3_Adjusted_VA,2.712472926,Adjusted,,2.952,0.918859392,5027
19,Stick4_Perceptual_VA,4.291024813,Perceptual,,4.337,0.989399311,3421
19,Stick4_Adjusted_VA,3.656873272,Adjusted,,4.337,0.843180372,3421
19,Lamp1_Perceptual_VA,1.013029421,Perceptual,,0.3708,2.732010304,6280
19,Lamp1_Adjusted_VA,1.176029973,Adjusted,,0.3708,3.17160187,6280
19,Lamp2_Perceptual_VA,2.241722751,Perceptual,,1.1527,1.944758177,2020
19,Lamp2_Adjusted_VA,1.701385996,Adjusted,,1.1527,1.476000691,2020
19,Lamp3_Perceptual_VA,1.353446055,Perceptual,,0.4632,2.921947442,5027
19,Lamp3_Adjusted_VA,0.610523021,Adjusted,,0.4632,1.318054882,5027
19,Lamp4_Perceptual_VA,2.025900526,Perceptual,,0.6806,2.976639034,3421
19,Lamp4_Adjusted_VA,0.924416053,Adjusted,,0.6806,1.358236928,3421
19,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
19,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
19,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
19,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
19,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
19,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
19,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
19,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
19,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
19,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
19,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
19,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
19,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
19,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
19,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
19,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
20,Stick1_Perceptual_VA,4.260283069,Perceptual,,2.363,1.802912852,6280
20,Stick1_Adjusted_VA,2.005147608,Adjusted,,2.363,0.848560139,6280
20,Stick2_Perceptual_VA,12.52698123,Perceptual,,7.339,1.70690574,2020
20,Stick2_Adjusted_VA,6.217785167,Adjusted,,7.339,0.847225122,2020
20,Stick3_Perceptual_VA,7.215307524,Perceptual,,2.952,2.444209866,5027
20,Stick3_Adjusted_VA,2.756308717,Adjusted,,2.952,0.933708915,5027
20,Stick4_Perceptual_VA,9.605922027,Perceptual,,4.337,2.21487711,3421
20,Stick4_Adjusted_VA,4.388610085,Adjusted,,4.337,1.01189995,3421
20,Lamp1_Perceptual_VA,1.00614393,Perceptual,,0.3708,2.71344102,6280
20,Lamp1_Adjusted_VA,0.411704429,Adjusted,,0.3708,1.110313993,6280
20,Lamp2_Perceptual_VA,2.012132751,Perceptual,,1.1527,1.745582329,2020
20,Lamp2_Adjusted_VA,1.163780508,Adjusted,,1.1527,1.009612656,2020
20,Lamp3_Perceptual_VA,0.9083287,Perceptual,,0.4632,1.960985966,5027
20,Lamp3_Adjusted_VA,0.502139573,Adjusted,,0.4632,1.084066435,5027
20,Lamp4_Perceptual_VA,1.369443679,Perceptual,,0.6806,2.01211237,3421
20,Lamp4_Adjusted_VA,0.701864522,Adjusted,,0.6806,1.031243788,3421
20,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
20,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
20,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
20,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
20,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
20,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
20,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
20,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
20,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
20,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
20,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
20,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
20,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
20,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
20,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
20,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
21,Stick1_Perceptual_VA,10.13884027,Perceptual,,2.363,4.290664522,6280
21,Stick1_Adjusted_VA,2.502522979,Adjusted,,2.363,1.059044849,6280
21,Stick2_Perceptual_VA,13.79485512,Perceptual,,7.339,1.879664139,2020
21,Stick2_Adjusted_VA,6.961287082,Adjusted,,7.339,0.948533463,2020
21,Stick3_Perceptual_VA,11.96990463,Perceptual,,2.952,4.054845742,5027
21,Stick3_Adjusted_VA,3.565350403,Adjusted,,2.952,1.207774527,5027
21,Stick4_Perceptual_VA,13.79485512,Perceptual,,4.337,3.180736711,3421
21,Stick4_Adjusted_VA,4.397723151,Adjusted,,4.337,1.014001188,3421
21,Lamp1_Perceptual_VA,1.506237773,Perceptual,,0.3708,4.062129916,6280
21,Lamp1_Adjusted_VA,0.580393842,Adjusted,,0.3708,1.565247687,6280
21,Lamp2_Perceptual_VA,3.048894417,Perceptual,,1.1527,2.645002531,2020
21,Lamp2_Adjusted_VA,1.401304625,Adjusted,,1.1527,1.215671575,2020
21,Lamp3_Perceptual_VA,2.2545752,Perceptual,,0.4632,4.867390329,5027
21,Lamp3_Adjusted_VA,0.660579317,Adjusted,,0.4632,1.426121151,5027
21,Lamp4_Perceptual_VA,2.494744569,Perceptual,,0.6806,3.665507742,3421
21,Lamp4_Adjusted_VA,0.873061652,Adjusted,,0.6806,1.282782327,3421
21,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
21,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
21,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
21,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
21,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
21,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
21,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
21,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
21,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
21,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
21,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
21,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
21,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
21,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
21,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
21,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
22,Stick1_Perceptual_VA,16.4384185,Perceptual,,2.363,6.956588446,6280
22,Stick1_Adjusted_VA,2.358904724,Adjusted,,2.363,0.998266917,6280
22,Stick2_Perceptual_VA,18.92464442,Perceptual,,7.339,2.578640743,2020
22,Stick2_Adjusted_VA,8.114416,Adjusted,,7.339,1.105656901,2020
22,Stick3_Perceptual_VA,13.93651348,Perceptual,,2.952,4.721041153,5027
22,Stick3_Adjusted_VA,3.067363766,Adjusted,,2.952,1.039079867,5027
22,Stick4_Perceptual_VA,18.92464442,Perceptual,,4.337,4.363533414,3421
22,Stick4_Adjusted_VA,5.632624672,Adjusted,,4.337,1.298737531,3421
22,Lamp1_Perceptual_VA,2.736944461,Perceptual,,0.3708,7.381187868,6280
22,Lamp1_Adjusted_VA,1.185387637,Adjusted,,0.3708,3.196838288,6280
22,Lamp2_Perceptual_VA,4.83543823,Perceptual,,1.1527,4.194880047,2020
22,Lamp2_Adjusted_VA,1.584675855,Adjusted,,1.1527,1.374751328,2020
22,Lamp3_Perceptual_VA,4.199809035,Perceptual,,0.4632,9.06694524,5027
22,Lamp3_Adjusted_VA,0.912036007,Adjusted,,0.4632,1.968989653,5027
22,Lamp4_Perceptual_VA,4.83543823,Perceptual,,0.6806,7.104669748,3421
22,Lamp4_Adjusted_VA,1.330020869,Adjusted,,0.6806,1.954188758,3421
22,Lamp1a_Perceptual_VA,,Perceptual,,0.3491,,6670
22,Lamp1a_Adjusted_VA,,Adjusted,,0.3491,,6670
22,Lamp2a_Perceptual_VA,,Perceptual,,1.0349,,2250
22,Lamp2a_Adjusted_VA,,Adjusted,,1.0349,,2250
22,Lamp3a_Perceptual_VA,,Perceptual,,0.4762,,4890
22,Lamp3a_Adjusted_VA,,Adjusted,,0.4762,,4890
22,Lamp4a_Perceptual_VA,,Perceptual,,0.7209,,3230
22,Lamp4a_Adjusted_VA,,Adjusted,,0.7209,,3230
22,Moon1_Perceptual_VA,,Perceptual,,0.52,,6060
22,Moon1_Adjusted_VA,,Adjusted,,0.52,,6060
22,Moon2_Perceptual_VA,,Perceptual,,1.5149,,2080
22,Moon2_Adjusted_VA,,Adjusted,,1.5149,,2080
22,Moon3_Perceptual_VA,,Perceptual,,0.6676,,4720
22,Moon3_Adjusted_VA,,Adjusted,,0.6676,,4720
22,Moon4_Perceptual_VA,,Perceptual,,0.96,,3270
22,Moon4_Adjusted_VA,,Adjusted,,0.96,,3270
23,Stick1_Perceptual_VA,3.55906618,Perceptual,,2.363,1.506164274,6280
23,Stick1_Adjusted_VA,2.838553423,Adjusted,,2.363,1.201249862,6280
23,Stick2_Perceptual_VA,11.33457136,Perceptual,,7.339,1.544429944,2020
23,Stick2_Adjusted_VA,9.533401702,Adjusted,,7.339,1.299005546,2020
23,Stick3_Perceptual_VA,6.727793499,Perceptual,,2.952,2.279062839,5027
23,Stick3_Adjusted_VA,3.390920049,Adjusted,,2.952,1.148685653,5027
23,Stick4_Perceptual_VA,7.860351091,Perceptual,,4.337,1.812393611,3421
23,Stick4_Adjusted_VA,5.207972603,Adjusted,,4.337,1.20082375,3421
23,Lamp1_Perceptual_VA,0.682292823,Perceptual,,0.3708,1.840056157,6280
23,Lamp1_Adjusted_VA,0.710748657,Adjusted,,0.3708,1.916797888,6280
23,Lamp2_Perceptual_VA,3.3230981,Perceptual,,1.1527,2.882882016,2020
23,Lamp2_Adjusted_VA,1.625492152,Adjusted,,1.1527,1.410160625,2020
23,Lamp3_Perceptual_VA,1.425760326,Perceptual,,0.4632,3.078066334,5027
23,Lamp3_Adjusted_VA,0.846399532,Adjusted,,0.4632,1.827287418,5027
