"ID","Measurement_Type","Reported_Visual_Angle","Task","Disparity_VA","Real_Visual_Angle","Ratio_Visual_Angle","Distance"
3,"Stick3_Perceptual_VA","2.64468548926295","Perceptual","NA","2.952239146","0.895823596420448",5027
3,"Stick3_Adjusted_VA","3.20562459096324","Adjusted","NA","2.952239146","1.08582822475833",5027
3,"Stick4_Perceptual_VA","3.16955792456154","Perceptual","NA","4.337065743","0.730806981581313",3421
3,"Stick4_Adjusted_VA","4.66130378726946","Adjusted","NA","4.337065743","1.07475977157892",3421
3,"Lamp1_Perceptual_VA","0.496560314362531","Perceptual","NA","0.3707790372","1.33923513614035",6280
3,"Lamp1_Adjusted_VA","0.471844929289167","Adjusted","NA","0.3707790372","1.27257714689693",6280
3,"Lamp2_Perceptual_VA","1.16497404686829","Perceptual","NA","1.15268413","1.01066199884984",2020
3,"Lamp2_Adjusted_VA","1.38658648284498","Adjusted","NA","1.15268413","1.20291973035578",2020
3,"Lamp3_Perceptual_VA","0.620698207619945","Perceptual","NA","0.4631962995","1.34003274268374",5027
3,"Lamp3_Adjusted_VA","0.56214276130709","Adjusted","NA","0.4631962995","1.21361669321171",5027
3,"Lamp4_Perceptual_VA","0.744834644033682","Perceptual","NA","0.6806410687","1.09431340288691",3421
3,"Lamp4_Adjusted_VA","0.793313503796024","Adjusted","NA","0.6806410687","1.16553869620478",3421
3,"Lamp1a_Perceptual_VA","NA","Perceptual","NA","NA","NA",6670
3,"Lamp1a_Adjusted_VA","NA","Adjusted","NA","NA","NA",6670
3,"Lamp2a_Perceptual_VA","NA","Perceptual","NA","NA","NA",2250
3,"Lamp2a_Adjusted_VA","NA","Adjusted","NA","NA","NA",2250
3,"Lamp3a_Perceptual_VA","NA","Perceptual","NA","NA","NA",4890
3,"Lamp3a_Adjusted_VA","NA","Adjusted","NA","NA","NA",4890
3,"Lamp4a_Perceptual_VA","NA","Perceptual","NA","NA","NA",3230
3,"Lamp4a_Adjusted_VA","NA","Adjusted","NA","NA","NA",3230
3,"Moon1_Perceptual_VA","NA","Perceptual","NA","NA","NA",6060
3,"Moon1_Adjusted_VA","NA","Adjusted","NA","NA","NA",6060
3,"Moon2_Perceptual_VA","NA","Perceptual","NA","NA","NA",2080
3,"Moon2_Adjusted_VA","NA","Adjusted","NA","NA","NA",2080
3,"Moon3_Perceptual_VA","NA","Perceptual","NA","NA","NA",4720
3,"Moon3_Adjusted_VA","NA","Adjusted","NA","NA","NA",4720
3,"Moon4_Perceptual_VA","NA","Perceptual","NA","NA","NA",3270
3,"Moon4_Adjusted_VA","NA","Adjusted","NA","NA","NA",3270
4,"Stick1_Perceptual_VA","5.10384961451967","Perceptual","NA","2.36338945","2.15954658446989",6280
4,"Stick1_Adjusted_VA","2.55070460196698","Adjusted","NA","2.36338945","1.0792569976002",6280
4,"Stick2_Perceptual_VA","8.87294897131473","Perceptual","NA","7.338560272","1.20908579373111",2020
4,"Stick2_Adjusted_VA","8.10710846366281","Adjusted","NA","7.338560272","1.10472738019134",2020
4,"Stick3_Perceptual_VA","5.10384961451967","Perceptual","NA","2.952239146","1.72880629316053",5027
4,"Stick3_Adjusted_VA","3.1961791108192","Adjusted","NA","2.952239146","1.08262879555327",5027
4,"Stick4_Perceptual_VA","6.79835621592639","Perceptual","NA","4.337065743","1.56750130589994",3421
4,"Stick4_Adjusted_VA","5.33342801305523","Adjusted","NA","4.337065743","1.22973188074526",3421
4,"Lamp1_Perceptual_VA","0.96807807089276","Perceptual","NA","0.3707790372","2.61092989022077",6280
4,"Lamp1_Adjusted_VA","0.46191696085212","Adjusted","NA","0.3707790372","1.24580117673416",6280
4,"Lamp2_Perceptual_VA","1.8767628864129","Perceptual","NA","1.15268413","1.62816754179907",2020
4,"Lamp2_Adjusted_VA","1.20514265306009","Adjusted","NA","1.15268413","1.04550988574822",2020
4,"Lamp3_Perceptual_VA","0.948322286999679","Perceptual","NA","0.4631962995","2.04734426424251",5027
4,"Lamp3_Adjusted_VA","0.496898336208628","Adjusted","NA","0.4631962995","1.07275972788428",5027
4,"Lamp4_Perceptual_VA","1.20514265306009","Perceptual","NA","0.6806410687","1.77059937826242",3421
4,"Lamp4_Adjusted_VA","0.763932409458051","Adjusted","NA","0.6806410687","1.12237189994594",3421
4,"Lamp1a_Perceptual_VA","NA","Perceptual","NA","NA","NA",6670
4,"Lamp1a_Adjusted_VA","NA","Adjusted","NA","NA","NA",6670
4,"Lamp2a_Perceptual_VA","NA","Perceptual","NA","NA","NA",2250
4,"Lamp2a_Adjusted_VA","NA","Adjusted","NA","NA","NA",2250
4,"Lamp3a_Perceptual_VA","NA","Perceptual","NA","NA","NA",4890
4,"Lamp3a_Adjusted_VA","NA","Adjusted","NA","NA","NA",4890
4,"Lamp4a_Perceptual_VA","NA","Perceptual","NA","NA","NA",3230
4,"Lamp4a_Adjusted_VA","NA","Adjusted","NA","NA","NA",3230
4,"Moon1_Perceptual_VA","NA","Perceptual","NA","NA","NA",6060
4,"Moon1_Adjusted_VA","NA","Adjusted","NA","NA","NA",6060
4,"Moon2_Perceptual_VA","NA","Perceptual","NA","NA","NA",2080
4,"Moon2_Adjusted_VA","NA","Adjusted","NA","NA","NA",2080
4,"Moon3_Perceptual_VA","NA","Perceptual","NA","NA","NA",4720
4,"Moon3_Adjusted_VA","NA","Adjusted","NA","NA","NA",4720
4,"Moon4_Perceptual_VA","NA","Perceptual","NA","NA","NA",3270
4,"Moon4_Adjusted_VA","NA","Adjusted","NA","NA","NA",3270
5,"Stick1_Perceptual_VA","8.27145573535847","Perceptual","NA","2.36338945","3.49982764599312",6280
5,"Stick1_Adjusted_VA","4.00906806421181","Adjusted","NA","2.36338945","1.69632138461641",6280
5,"Stick2_Perceptual_VA","8.79741070999106","Perceptual","NA","7.338560272","1.198792458455",2020
5,"Stick2_Adjusted_VA","8.72073154036485","Adjusted","NA","7.338560272","1.18834365558575",2020
5,"Stick3_Perceptual_VA","7.20255623444688","Perceptual","NA","2.952239146","2.43969268011558",5027
5,"Stick3_Adjusted_VA","3.27315408323344","Adjusted","NA","2.952239146","1.10870221596656",5027
5,"Stick4_Perceptual_VA","8.79741070999106","Perceptual","NA","4.337065743","2.0284245688897",3421
5,"Stick4_Adjusted_VA","7.20455167708937","Adjusted","NA","4.337065743","1.6611580510896",3421
5,"Lamp1_Perceptual_VA","1.95507883796131","Perceptual","NA","0.3707790372","5.27289474811039",6280
5,"Lamp1_Adjusted_VA","1.0392902942167","Adjusted","NA","0.3707790372","2.80299097291226",6280
5,"Lamp2_Perceptual_VA","2.16335979634022","Perceptual","NA","1.15268413","1.87680192694266",2020
5,"Lamp2_Adjusted_VA","2.1709487194765","Adjusted","NA","1.15268413","1.88338562401869",2020
5,"Lamp3_Perceptual_VA","1.95507883796131","Perceptual","NA","0.4631962995","4.22084295593839",5027
5,"Lamp3_Adjusted_VA","0.950844305128317","Adjusted","NA","0.4631962995","2.05278907917596",5027
5,"Lamp4_Perceptual_VA","2.16335979634022","Perceptual","NA","0.6806410687","3.17841502052199",3421
5,"Lamp4_Adjusted_VA","1.38569084248824","Adjusted","NA","0.6806410687","2.03586134632584",3421
5,"Lamp1a_Perceptual_VA","NA","Perceptual","NA","NA","NA",6670
5,"Lamp1a_Adjusted_VA","NA","Adjusted","NA","NA","NA",6670
5,"Lamp2a_Perceptual_VA","NA","Perceptual","NA","NA","NA",2250
5,"Lamp2a_Adjusted_VA","NA","Adjusted","NA","NA","NA",2250
5,"Lamp3a_Perceptual_VA","NA","Perceptual","NA","NA","NA",4890
5,"Lamp3a_Adjusted_VA","NA","Adjusted","NA","NA","NA",4890
5,"Lamp4a_Perceptual_VA","NA","Perceptual","NA","NA","NA",3230
5,"Lamp4a_Adjusted_VA","NA","Adjusted","NA","NA","NA",3230
5,"Moon1_Perceptual_VA","NA","Perceptual","NA","NA","NA",6060
5,"Moon1_Adjusted_VA","NA","Adjusted","NA","NA","NA",6060
5,"Moon2_Perceptual_VA","NA","Perceptual","NA","NA","NA",2080
5,"Moon2_Adjusted_VA","NA","Adjusted","NA","NA","NA",2080
5,"Moon3_Perceptual_VA","NA","Perceptual","NA","NA","NA",4720
5,"Moon3_Adjusted_VA","NA","Adjusted","NA","NA","NA",4720
5,"Moon4_Perceptual_VA","NA","Perceptual","NA","NA","NA",3270
5,"Moon4_Adjusted_VA","NA","Adjusted","NA","NA","NA",3270
6,"Stick1_Perceptual_VA","7.16426884703724","Perceptual","NA","2.36338945","3.03135348557862",6280
6,"Stick1_Adjusted_VA","2.67869490871265","Adjusted","NA","2.36338945","1.13341240002262",6280
6,"Stick2_Perceptual_VA","9.610547548445","Perceptual","NA","7.338560272","1.3095957779503",2020
6,"Stick2_Adjusted_VA","9.3548357177635","Adjusted","NA","7.338560272","1.27475081910229",2020
6,"Stick3_Perceptual_VA","8.36983225023683","Perceptual","NA","2.952239146","2.835079353777",5027
6,"Stick3_Adjusted_VA","2.75147311309181","Adjusted","NA","2.952239146","0.931995335411695",5027
6,"Stick4_Perceptual_VA","9.610547548445","Perceptual","NA","4.337065743","2.2159100456239",3421
6,"Stick4_Adjusted_VA","6.07264378538437","Adjusted","NA","4.337065743","1.4001733303641",3421
6,"Lamp1_Perceptual_VA","2.27290029227217","Perceptual","NA","0.3707790372","6.13006687065256",6280
6,"Lamp1_Adjusted_VA","0.451418957979161","Adjusted","NA","0.3707790372","1.21748780995853",6280
6,"Lamp2_Perceptual_VA","2.51502055904088","Perceptual","NA","1.15268413","2.18188183005598",2020
6,"Lamp2_Adjusted_VA","1.29925018933351","Adjusted","NA","1.15268413","1.12715197122867",2020
6,"Lamp3_Perceptual_VA","2.51502055904088","Perceptual","NA","0.4631962995","5.42970779722492",5027
6,"Lamp3_Adjusted_VA","0.642101153543711","Adjusted","NA","0.4631962995","1.38623981719377",5027
6,"Lamp4_Perceptual_VA","2.51502055904088","Perceptual","NA","0.6806410687","3.69507611970062",3421
6,"Lamp4_Adjusted_VA","0.715042047745884","Adjusted","NA","0.6806410687","1.05054202666846",3421
6,"Lamp1a_Perceptual_VA","NA","Perceptual","NA","NA","NA",6670
6,"Lamp1a_Adjusted_VA","NA","Adjusted","NA","NA","NA",6670
6,"Lamp2a_Perceptual_VA","NA","Perceptual","NA","NA","NA",2250
6,"Lamp2a_Adjusted_VA","NA","Adjusted","NA","NA","NA",2250
6,"Lamp3a_Perceptual_VA","NA","Perceptual","NA","NA","NA",4890
6,"Lamp3a_Adjusted_VA","NA","Adjusted","NA","NA","NA",4890
6,"Lamp4a_Perceptual_VA","NA","Perceptual","NA","NA","NA",3230
6,"Lamp4a_Adjusted_VA","NA","Adjusted","NA","NA","NA",3230
6,"Moon1_Perceptual_VA","NA","Perceptual","NA","NA","NA",6060
6,"Moon1_Adjusted_VA","NA","Adjusted","NA","NA","NA",6060
6,"Moon2_Perceptual_VA","NA","Perceptual","NA","NA","NA",2080
6,"Moon2_Adjusted_VA","NA","Adjusted","NA","NA","NA",2080
6,"Moon3_Perceptual_VA","NA","Perceptual","NA","NA","NA",4720
6,"Moon3_Adjusted_VA","NA","Adjusted","NA","NA","NA",4720
6,"Moon4_Perceptual_VA","NA","Perceptual","NA","NA","NA",3270
6,"Moon4_Adjusted_VA","NA","Adjusted","NA","NA","NA",3270
7,"Stick1_Perceptual_VA","3.79756844106824","Perceptual","NA","2.36338945","1.60683142639409",6280
7,"Stick1_Adjusted_VA","2.59032439167658","Adjusted","NA","2.36338945","1.09602096754582",6280
7,"Stick2_Perceptual_VA","11.1744879284087","Perceptual","NA","7.338560272","1.52270847608141",2020
7,"Stick2_Adjusted_VA","7.58681370650875","Adjusted","NA","7.338560272","1.03382862922799",2020
7,"Stick3_Perceptual_VA","5.06612767562011","Perceptual","NA","2.952239146","1.71602889369048",5027
7,"Stick3_Adjusted_VA","3.45938686239028","Adjusted","NA","2.952239146","1.17178409041741",5027
7,"Stick4_Perceptual_VA","6.43278161567526","Perceptual","NA","4.337065743","1.48321053838248",3421
