DmoonGroup,Dmoon_m,StartDmoon_m,DmoonLowerBound_m,Dmoon_km,Dmoon_log2_m,Iteration,TransformID,TransformLabel
08/19/2024,3111714436.8023,363196000,1519.07293145392,3111714.4368023,31.5350625237215,7,2,absElevation
10/16/2024,4339995435.88398,357488000,1519.07293145392,4339995.43588398,32.0150463794599,7,2,absElevation
10/17/2024,7899317.95182371,357252000,1519.07293145392,7899.31795182371,22.9132966618544,7,2,absElevation
11/15/2024,154210096.118175,361929000,1519.07293145392,154210.096118175,27.2003219805309,7,2,absElevation
01/12/2025,207018468.806052,379144000,1519.07293145392,207018.468806052,27.6251842401874,7,2,absElevation
01/13/2025,83591882.1368243,381133000,1519.07293145392,83591.8821368243,26.3168595087952,7,2,absElevation
08/07/2025,742445865.450213,386624000,1519.07293145392,742445.865450213,29.4677105964686,7,2,absElevation
08/09/2025,722150576.394955,379992000,1519.07293145392,722150.576394955,29.4277244454754,7,2,absElevation
05/22/2024,2709419386.11482,395236000,1519.07293145392,2709419.38611482,31.3353365769609,8,2,absElevation
07/20/2024,2342309175.8642,374538000,1519.07293145392,2342309.1758642,31.1252843726292,8,2,absElevation
07/21/2024,530416550.824765,370233000,1519.07293145392,530416.550824765,28.9825505523101,8,2,absElevation
08/20/2024,912978953.171861,360805000,1519.07293145392,912978.953171861,29.7660063613625,8,2,absElevation
10/16/2024,140118609.726703,357488000,1519.07293145392,140118.609726703,27.0620733378329,8,2,absElevation
10/17/2024,65365084.2667415,357252000,1519.07293145392,65365.0842667415,25.9620168686428,8,2,absElevation
11/15/2024,187162462.879838,361929000,1519.07293145392,187162.462879838,27.479715877528,8,2,absElevation
01/12/2025,1810868.59122695,379144000,1519.07293145392,1810.86859122695,20.7882504277803,8,2,absElevation
01/13/2025,1752987356.13083,381133000,1519.07293145392,1752987.35613083,30.7071684443147,8,2,absElevation
05/13/2025,680584991.631193,404420000,1519.07293145392,680584.991631193,29.3422000962114,8,2,absElevation
08/07/2025,2234856586.22021,386624000,1519.07293145392,2234856.58622021,31.0575351086667,8,2,absElevation
05/22/2024,5630095723.68235,395236000,1519.07293145392,5630095.72368235,32.3905123054051,9,2,absElevation
07/20/2024,323133676.492716,374538000,1519.07293145392,323133.676492716,28.2675558729867,9,2,absElevation
07/21/2024,804672544.604534,370233000,1519.07293145392,804672.544604534,29.5838265679341,9,2,absElevation
08/19/2024,183591686.539571,363196000,1519.07293145392,183591.686539571,27.4519254907282,9,2,absElevation
08/20/2024,520447958.4546,360805000,1519.07293145392,520447.9584546,28.9551786693419,9,2,absElevation
10/16/2024,1545029731.61722,357488000,1519.07293145392,1545029.73161722,30.5249874547334,9,2,absElevation
10/17/2024,80327704.022247,357252000,1519.07293145392,80327.7040222471,26.2593943052842,9,2,absElevation
11/15/2024,66843234.7802654,361929000,1519.07293145392,66843.2347802654,25.9942782164096,9,2,absElevation
01/12/2025,12861589.547898,379144000,1519.07293145392,12861.589547898,23.6165656187868,9,2,absElevation
01/13/2025,2493838538.69439,381133000,1519.07293145392,2493838.53869439,31.2157209162006,9,2,absElevation
05/13/2025,1624698862.15151,404420000,1519.07293145392,1624698.86215151,30.5975251934561,9,2,absElevation
08/07/2025,231650465.348554,386624000,1519.07293145392,231650.465348554,27.7873743396155,9,2,absElevation
05/22/2024,1496803923.68936,395236000,1519.07293145392,1496803.92368936,30.4792380995321,10,2,absElevation
07/20/2024,404813849.130516,374538000,1519.07293145392,404813.849130516,28.592683406172,10,2,absElevation
07/21/2024,508444379.74358,370233000,1519.07293145392,508444.37974358,28.9215147210736,10,2,absElevation
08/19/2024,380710471.573274,363196000,1519.07293145392,380710.471573274,28.5041190113712,10,2,absElevation
08/20/2024,572057593.080472,360805000,1519.07293145392,572057.593080472,29.0915851597194,10,2,absElevation
10/16/2024,251609686.635867,357488000,1519.07293145392,251609.686635867,27.9066122242116,10,2,absElevation
10/17/2024,4120543.74676319,357252000,1519.07293145392,4120.54374676319,21.9744032972661,10,2,absElevation
11/15/2024,474772195.792629,361929000,1519.07293145392,474772.195792629,28.8226602076283,10,2,absElevation
01/12/2025,345541142.153849,379144000,1519.07293145392,345541.142153849,28.3642822556678,10,2,absElevation
01/13/2025,579133960.874916,381133000,1519.07293145392,579133.960874916,29.1093218591889,10,2,absElevation
05/13/2025,1230933444.05516,404420000,1519.07293145392,1230933.44405516,30.1971056121308,10,2,absElevation
08/07/2025,3449333915.2675,386624000,1519.07293145392,3449333.9152675,31.6836706506836,10,2,absElevation
08/09/2025,262638751.234949,379992000,1519.07293145392,262638.751234949,27.9685045545754,10,2,absElevation
05/22/2024,210444833.886623,395236000,1519.07293145392,210444.833886623,27.648866853156,11,2,absElevation
07/20/2024,1127847069.35401,374538000,1519.07293145392,1127847.06935401,30.0709243124657,11,2,absElevation
08/19/2024,6083232759.04966,363196000,1519.07293145392,6083232.75904966,32.5021910602186,11,2,absElevation
08/20/2024,398884636.293508,360805000,1519.07293145392,398884.636293508,28.5713963157904,11,2,absElevation
10/16/2024,1344691.70286672,357488000,1519.07293145392,1344.69170286672,20.3588440136834,11,2,absElevation
10/17/2024,236238757.33698,357252000,1519.07293145392,236238.75733698,27.8156704318395,11,2,absElevation
11/15/2024,267276942.07057,361929000,1519.07293145392,267276.94207057,27.9937601410297,11,2,absElevation
01/12/2025,106936688.887109,379144000,1519.07293145392,106936.688887109,26.6721816710388,11,2,absElevation
01/13/2025,711571461.195396,381133000,1519.07293145392,711571.461195396,29.4064334090835,11,2,absElevation
05/13/2025,4609286805.1775,404420000,1519.07293145392,4609286.8051775,32.1018963937445,11,2,absElevation
08/09/2025,450482857.51607,379992000,1519.07293145392,450482.85751607,28.746896966476,11,2,absElevation
05/22/2024,3620826776.18154,395236000,1519.07293145392,3620826.77618154,31.7536720125397,12,2,absElevation
07/20/2024,1045895310.63954,374538000,1519.07293145392,1045895.31063954,29.9620913055904,12,2,absElevation
08/20/2024,261004337.766277,360805000,1519.07293145392,261004.337766277,27.9594985429894,12,2,absElevation
08/19/2024,4191580800.4282,363196000,1519.07293145392,4191580.8004282,31.964847294291,12,2,absElevation
10/16/2024,500116764.785714,357488000,1519.07293145392,500116.764785714,28.8976897266075,12,2,absElevation
10/17/2024,68532923.3637314,357252000,1519.07293145392,68532.9233637314,26.0302938926146,12,2,absElevation
11/15/2024,24998541.1540256,361929000,1519.07293145392,24998.5411540256,24.5753405698484,12,2,absElevation
01/12/2025,115163559.222752,379144000,1519.07293145392,115163.559222752,26.7791090414566,12,2,absElevation
01/13/2025,981416726.606688,381133000,1519.07293145392,981416.726606688,29.8702906190386,12,2,absElevation
05/13/2025,1710577175.33906,404420000,1519.07293145392,1710577.17533906,30.671836048982,12,2,absElevation
08/07/2025,522412908.3705,386624000,1519.07293145392,522412.9083705,28.9606153041686,12,2,absElevation
08/09/2025,180124487.798248,379992000,1519.07293145392,180124.487798248,27.4244190870591,12,2,absElevation
05/22/2024,4076564165.09612,395236000,1519.07293145392,4076564.16509612,31.9247065771936,13,2,absElevation
07/20/2024,191509535.216187,374538000,1519.07293145392,191509.535216187,27.5128409844953,13,2,absElevation
07/21/2024,431520115.189092,370233000,1519.07293145392,431520.115189092,28.6848525708952,13,2,absElevation
08/20/2024,1484554978.62432,360805000,1519.07293145392,1484554.97862432,30.4673833766944,13,2,absElevation
08/19/2024,897830501.450835,363196000,1519.07293145392,897830.501450835,29.7418678679881,13,2,absElevation
10/16/2024,289103377.628869,357488000,1519.07293145392,289103.377628869,28.1070102231887,13,2,absElevation
10/17/2024,1026494510.18385,357252000,1519.07293145392,1026494.51018385,29.9350787657467,13,2,absElevation
11/15/2024,93934544.0734745,361929000,1519.07293145392,93934.5440734745,26.4851524653149,13,2,absElevation
01/12/2025,73548338.3623462,379144000,1519.07293145392,73548.3383623462,26.1321894120345,13,2,absElevation
01/13/2025,30625402.4710301,381133000,1519.07293145392,30625.4024710301,24.8682254679723,13,2,absElevation
05/13/2025,3356362221.36723,404420000,1519.07293145392,3356362.22136723,31.6442512749996,13,2,absElevation
08/07/2025,633000438.985686,386624000,1519.07293145392,633000.438985686,29.2376312592616,13,2,absElevation
08/09/2025,320043376.639759,379992000,1519.07293145392,320043.376639759,28.2536922111555,13,2,absElevation
05/22/2024,3059226284.19085,395236000,1519.07293145392,3059226.28419085,31.5105196777853,14,2,absElevation
07/21/2024,264952558.640206,370233000,1519.07293145392,264952.558640205,27.9811588186172,14,2,absElevation
08/19/2024,2763445598.72738,363196000,1519.07293145392,2763445.59872738,31.3638210658802,14,2,absElevation
08/20/2024,173339722.996571,360805000,1519.07293145392,173339.722996571,27.3690270633559,14,2,absElevation
10/16/2024,1162696983.28212,357488000,1519.07293145392,1162696.98328212,30.1148280112646,14,2,absElevation
10/17/2024,693624295.68525,357252000,1519.07293145392,693624.29568525,29.3695791920455,14,2,absElevation
11/15/2024,4406637125.25738,361929000,1519.07293145392,4406637.12525738,32.0370309534275,14,2,absElevation
01/12/2025,44578122.7967622,379144000,1519.07293145392,44578.1227967622,25.4098325296019,14,2,absElevation
01/13/2025,170807542.986142,381133000,1519.07293145392,170807.542986142,27.3477964459333,14,2,absElevation
08/07/2025,4340040.58330546,386624000,1519.07293145392,4340.04058330546,22.0492771025607,14,2,absElevation
08/09/2025,540636397.626425,379992000,1519.07293145392,540636.397626425,29.010083401766,14,2,absElevation
05/22/2024,1068378585.79797,395236000,1519.07293145392,1068378.58579797,29.9927758184932,15,2,absElevation
07/20/2024,25831639.9469329,374538000,1519.07293145392,25831.6399469329,24.622635901481,15,2,absElevation
08/19/2024,21124830918.3044,363196000,1519.07293145392,21124830.9183044,34.2982207430826,15,2,absElevation
08/20/2024,1496381393.79393,360805000,1519.07293145392,1496381.39379393,30.4788307864364,15,2,absElevation
10/16/2024,255556549.901178,357488000,1519.07293145392,255556.549901178,27.9290673271103,15,2,absElevation
10/17/2024,233006017.220337,357252000,1519.07293145392,233006.017220337,27.7957919710679,15,2,absElevation
11/15/2024,143354869.300219,361929000,1519.07293145392,143354.869300219,27.0950156681836,15,2,absElevation
01/12/2025,38581895.637955,379144000,1519.07293145392,38581.895637955,25.201420693039,15,2,absElevation
01/13/2025,18767350405.1169,381133000,1519.07293145392,18767350.4051169,34.1275059321686,15,2,absElevation
08/07/2025,65653163.0033928,386624000,1519.07293145392,65653.1630033928,25.9683611824033,15,2,absElevation
08/09/2025,297860590.63253,379992000,1519.07293145392,297860.59063253,28.1500620150795,15,2,absElevation
05/22/2024,104920823.848945,395236000,1519.07293145392,104920.823848945,26.6447258000466,16,2,absElevation
07/21/2024,1898180712.53818,370233000,1519.07293145392,1898180.71253818,30.8219702018099,16,2,absElevation
08/20/2024,485105052.440894,360805000,1519.07293145392,485105.052440894,28.8537219645922,16,2,absElevation
08/19/2024,498906444.729148,363196000,1519.07293145392,498906.444729148,28.8941940648829,16,2,absElevation
10/16/2024,2275489933.42309,357488000,1519.07293145392,2275489.93342309,31.0835300579444,16,2,absElevation
10/17/2024,290787484.680606,357252000,1519.07293145392,290787.484680606,28.115389936961,16,2,absElevation
11/15/2024,372228191.141945,361929000,1519.07293145392,372228.191141945,28.4716120828477,16,2,absElevation
01/12/2025,190234709.755108,379144000,1519.07293145392,190234.709755108,27.503205259887,16,2,absElevation
01/13/2025,13688959849.1708,381133000,1519.07293145392,13688959.8491708,33.6722937769557,16,2,absElevation
05/13/2025,746305605.089043,404420000,1519.07293145392,746305.605089043,29.4751912805485,16,2,absElevation
08/07/2025,1200023.3669679,386624000,1519.07293145392,1200.0233669679,20.194631067725,16,2,absElevation
08/09/2025,378059571.090492,379992000,1519.07293145392,378059.571090492,28.4940383378453,16,2,absElevation
05/22/2024,1466035108.21281,395236000,1519.07293145392,1466035.10821281,30.4492725071429,17,2,absElevation
07/20/2024,80014817.132742,374538000,1519.07293145392,80014.817132742,26.2537638470184,17,2,absElevation
08/20/2024,137569706.34716,360805000,1519.07293145392,137569.70634716,27.035587574238,17,2,absElevation
08/19/2024,37765983560.5079,363196000,1519.07293145392,37765983.5605079,35.1363683091555,17,2,absElevation
10/16/2024,8646925258.77977,357488000,1519.07293145392,8646925.25877977,33.0095400731523,17,2,absElevation
10/17/2024,89044.8596048533,357252000,1519.07293145392,89.0448596048533,16.4422447091623,17,2,absElevation
11/15/2024,93867743.0478883,361929000,1519.07293145392,93867.7430478883,26.484126135829,17,2,absElevation
01/12/2025,46558614.5819424,379144000,1519.07293145392,46558.6145819424,25.4725447936455,17,2,absElevation
01/13/2025,649077724.108087,381133000,1519.07293145392,649077.724108087,29.2738160038431,17,2,absElevation
08/09/2025,6485762580.75834,379992000,1519.07293145392,6485762.58075834,32.5946290671368,17,2,absElevation
05/22/2024,918516648.29437,395236000,1519.07293145392,918516.64829437,29.774730629803,18,2,absElevation
07/20/2024,578234646.002387,374538000,1519.07293145392,578234.646002387,29.1070798122556,18,2,absElevation
08/20/2024,1271914729.87248,360805000,1519.07293145392,1271914.72987248,30.2443548084815,18,2,absElevation
08/19/2024,12760656536.4821,363196000,1519.07293145392,12760656.5364821,33.5709835066253,18,2,absElevation
10/16/2024,24669329.4951401,357488000,1519.07293145392,24669.3294951401,24.5562151683708,18,2,absElevation
10/17/2024,490749594.961047,357252000,1519.07293145392,490749.594961047,28.8704118360661,18,2,absElevation
11/15/2024,519569668.68924,361929000,1519.07293145392,519569.66868924,28.9527419710455,18,2,absElevation
01/12/2025,302092.164539032,379144000,1519.07293145392,302.092164539033,18.2046292393458,18,2,absElevation
01/13/2025,695843373.245915,381133000,1519.07293145392,695843.373245915,29.3741873667956,18,2,absElevation
08/07/2025,4400895727.86576,386624000,1519.07293145392,4400895.72786576,32.0351500437889,18,2,absElevation
08/09/2025,130639334.198977,379992000,1519.07293145392,130639.334198977,26.9610141024605,18,2,absElevation
05/22/2024,1026819461.65282,395236000,1519.07293145392,1026819.46165282,29.9355353991532,19,2,absElevation
07/20/2024,344208426.428308,374538000,1519.07293145392,344208.426428308,28.3587071749475,19,2,absElevation
07/21/2024,338668071.138382,370233000,1519.07293145392,338668.071138382,28.3352967383088,19,2,absElevation
08/19/2024,1339035720.91017,363196000,1519.07293145392,1339035.72091017,30.3185473013494,19,2,absElevation
08/20/2024,365477895.441549,360805000,1519.07293145392,365477.895441549,28.4452089119217,19,2,absElevation
10/16/2024,260553299.119573,357488000,1519.07293145392,260553.299119573,27.9570032813537,19,2,absElevation
10/17/2024,171169401.580833,357252000,1519.07293145392,171169.401580833,27.3508495862294,19,2,absElevation
11/15/2024,525389132.238986,361929000,1519.07293145392,525389.132238986,28.9688111174938,19,2,absElevation
01/12/2025,540033770.036182,379144000,1519.07293145392,540033.770036182,29.0084743855239,19,2,absElevation
01/13/2025,2330584603.61544,381133000,1519.07293145392,2330584.60361544,31.1180447397449,19,2,absElevation
05/13/2025,1272873679.02303,404420000,1519.07293145392,1272873.67902303,30.245442106148,19,2,absElevation
08/07/2025,8073909.70427089,386624000,1519.07293145392,8073.90970427089,22.9448360216456,19,2,absElevation
08/09/2025,414116699.128007,379992000,1519.07293145392,414116.699128007,28.6254621392117,19,2,absElevation
05/22/2024,1226992915.2237,395236000,1519.07293145392,1226992.9152237,30.1924797727498,20,2,absElevation
07/20/2024,265298879.413016,374538000,1519.07293145392,265298.879413016,27.9830433409275,20,2,absElevation
07/21/2024,687273987.301995,370233000,1519.07293145392,687273.987301995,29.3563101147952,20,2,absElevation
08/20/2024,537427783.536747,360805000,1519.07293145392,537427.783536747,29.0014956657395,20,2,absElevation
10/16/2024,1460316591.48543,357488000,1519.07293145392,1460316.59148543,30.4436340281957,20,2,absElevation
