ID,Real_Visual_Angle,Distance,Elevation,Task,Reported_Visual_Angle,Ratio_Visual_Angle,Size,Study
5035,0.522543965315936,381133000,26,Perceptual,1.32131858322326,2.52862662460253,3476000,MoonStudy
5036,0.522543965315936,381133000,14,Perceptual,1.88651899391201,3.61025888562583,3476000,MoonStudy
5036,0.522543965315936,381133000,25,Perceptual,1.6499234413323,3.15748252940733,3476000,MoonStudy
5037,0.522543965315936,381133000,14,Perceptual,0.723726539416115,1.3850060233277,3476000,MoonStudy
5037,0.522543965315936,381133000,27,Perceptual,0.736649874695022,1.40973759834665,3476000,MoonStudy
5038,0.522543965315936,381133000,16,Perceptual,1.36366987990534,2.60967491813029,3476000,MoonStudy
5038,0.522543965315936,381133000,32,Perceptual,1.1591785524569,2.21833688531077,3476000,MoonStudy
5039,0.522543965315936,381133000,16,Perceptual,2.45515766426909,4.69847099427255,3476000,MoonStudy
5039,0.522543965315936,381133000,27,Perceptual,2.22586176752789,4.25966409578974,3476000,MoonStudy
5040,0.522543965315936,381133000,17,Perceptual,1.99726527170659,3.82219565103775,3476000,MoonStudy
5040,0.522543965315936,381133000,31,Perceptual,1.34418547878036,2.57238733580561,3476000,MoonStudy
1034,0.492455624179242,404420000,5,Perceptual,2.26766188131707,4.60480451430827,3476000,MoonStudy
1034,0.492455624179242,404420000,17,Perceptual,1.7619766110455,3.57793986814979,3476000,MoonStudy
5050,0.492455624179242,404420000,7,Perceptual,1.69791428859007,3.44785236521549,3476000,MoonStudy
5050,0.492455624179242,404420000,17,Perceptual,1.75570101100875,3.5651963848213,3476000,MoonStudy
5051,0.492455624179242,404420000,8,Perceptual,1.19484303828785,2.42629585209683,3476000,MoonStudy
5051,0.492455624179242,404420000,19,Perceptual,1.18471797443858,2.4057354942653,3476000,MoonStudy
6006,0.515122672326233,386624000,3,Perceptual,1.18966579954486,2.30948056347912,3476000,MoonStudy
6006,0.515122672326233,386624000,12,Perceptual,1.4437164606437,2.80266534207094,3476000,MoonStudy
6006,0.515122672326233,386624000,16,Perceptual,1.4437164606437,2.80266534207094,3476000,MoonStudy
6041,0.515122672326233,386624000,4,Perceptual,0.912152348356786,1.77074781864602,3476000,MoonStudy
6041,0.515122672326233,386624000,17,Perceptual,0.484449233293501,0.940454107961868,3476000,MoonStudy
1028,0.515122672326233,386624000,2.5,Perceptual,3.27315408323344,6.35412545220008,3476000,MoonStudy
1028,0.515122672326233,386624000,19,Perceptual,2.53751901192342,4.92604800418566,3476000,MoonStudy
6044,0.515122672326233,386624000,2.5,Perceptual,1.63691092337723,3.17771088580732,3476000,MoonStudy
6044,0.515122672326233,386624000,17,Perceptual,1.47298070699471,2.85947558926673,3476000,MoonStudy
6045,0.515122672326233,386624000,3,Perceptual,1.38670913421823,2.69199786519979,3476000,MoonStudy
6045,0.515122672326233,386624000,16,Perceptual,1.36819240228397,2.65605160826135,3476000,MoonStudy
6043,0.515122672326233,386624000,3.5,Perceptual,2.00886697151351,3.89978364268399,3476000,MoonStudy
6043,0.515122672326233,386624000,19,Perceptual,1.11793096166433,2.17022278715842,3476000,MoonStudy
6046,0.515122672326233,386624000,4,Perceptual,3.34552829930433,6.49462444391414,3476000,MoonStudy
6046,0.515122672326233,386624000,18,Perceptual,1.79329644079147,3.48129977019485,3476000,MoonStudy
6028,0.524112983510832,379992000,7,Perceptual,1.00574181501309,1.91894085179117,3476000,MoonStudy
6028,0.524112983510832,379992000,20,Perceptual,1.15388998422791,2.2016054181647,3476000,MoonStudy
6014,0.524112983510832,379992000,9,Perceptual,1.05773819557891,2.01814919465174,3476000,MoonStudy
6014,0.524112983510832,379992000,23,Perceptual,0.994297251201952,1.89710478939395,3476000,MoonStudy
6047,0.524112983510832,379992000,5,Perceptual,1.38969556641367,2.65151906198666,3476000,MoonStudy
6047,0.524112983510832,379992000,21,Perceptual,0.873743704502011,1.66709036408359,3476000,MoonStudy
6048,0.524112983510832,379992000,6,Perceptual,2.33394970870397,4.45314232261475,3476000,MoonStudy
6048,0.524112983510832,379992000,21,Perceptual,1.52827074809861,2.9159185064665,3476000,MoonStudy
6,0.524112983510832,379992000,7,Perceptual,2.41132862175085,4.60078017071488,3476000,MoonStudy
6,0.524112983510832,379992000,22,Perceptual,1.53016899554894,2.91954033517529,3476000,MoonStudy
6049,0.524112983510832,379992000,8,Perceptual,1.5844984425245,3.02320013503682,3476000,MoonStudy
6049,0.524112983510832,379992000,23,Perceptual,0.977610561491119,1.86526682651988,3476000,MoonStudy
1,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,5.21288254174861,2.20568071913939,0.14,QuadStudy
1,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,7.68490625582972,1.04719535863893,0.14,QuadStudy
1,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,4.41898999209993,1.49682656934815,0.14,QuadStudy
1,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,5.88687426353551,1.35734033384907,0.14,QuadStudy
1,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.04326745830232,2.81371748063991,0.4064,QuadStudy
1,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,1.62469681337902,1.40949005118439,0.4064,QuadStudy
1,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.23138427952127,2.65845016644205,0.4064,QuadStudy
1,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.39384350283648,2.04783926056163,0.4064,QuadStudy
2,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,3.22325114970593,1.36382564865263,0.14,QuadStudy
2,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,7.46699834456201,1.01750180797041,0.14,QuadStudy
2,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,5.01745516192283,1.69954225067394,0.14,QuadStudy
2,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,6.68339321049716,1.54099421279853,0.14,QuadStudy
2,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.932249743207225,2.51430002719793,0.4064,QuadStudy
2,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.08766604885264,1.8111345463486,0.4064,QuadStudy
2,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.18471797443858,2.55770172537655,0.4064,QuadStudy
2,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.58281662878821,2.325479171877,0.4064,QuadStudy
3,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,1.98605480600895,0.840341741384921,0.14,QuadStudy
3,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,4.93393509758161,0.672330118548117,0.14,QuadStudy
3,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,2.64468548926295,0.895823596562874,0.14,QuadStudy
3,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,3.16955792456154,0.730806981580505,0.14,QuadStudy
3,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.496560314362531,1.33923513629716,0.4064,QuadStudy
3,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,1.16497404686829,1.01066199885862,0.4064,QuadStudy
3,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,0.620698207619945,1.3400327426618,0.4064,QuadStudy
3,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,0.744834644033682,1.09431340288535,0.4064,QuadStudy
4,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,5.10384961451967,2.15954658444248,0.14,QuadStudy
4,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,8.87294897131473,1.20908579374696,0.14,QuadStudy
4,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,5.10384961451967,1.72880629343539,0.14,QuadStudy
4,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,6.79835621592639,1.56750130589821,0.14,QuadStudy
4,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.96807807089276,2.61092989052648,0.4064,QuadStudy
4,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,1.8767628864129,1.62816754181321,0.4064,QuadStudy
4,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,0.948322286999679,2.04734426420899,0.4064,QuadStudy
4,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.20514265306009,1.77059937825989,0.4064,QuadStudy
5,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,8.27145573535847,3.4998276459487,0.14,QuadStudy
5,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,8.79741070999106,1.19879245847071,0.14,QuadStudy
5,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,7.20255623444688,2.43969268050347,0.14,QuadStudy
5,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,8.79741070999106,2.02842456888746,0.14,QuadStudy
5,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.95507883796131,5.27289474872778,0.4064,QuadStudy
5,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.16335979634022,1.87680192695896,0.4064,QuadStudy
5,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.95507883796131,4.22084295586929,0.4064,QuadStudy
5,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,2.16335979634022,3.17841502051744,0.4064,QuadStudy
6,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,7.16426884703724,3.03135348554015,0.14,QuadStudy
6,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,9.610547548445,1.30959577796746,0.14,QuadStudy
6,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,8.36983225023683,2.83507935422774,0.14,QuadStudy
6,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,9.610547548445,2.21591004562145,0.14,QuadStudy
6,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,2.27290029227217,6.13006687137032,0.4064,QuadStudy
6,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.51502055904088,2.18188183007493,0.4064,QuadStudy
6,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,2.51502055904088,5.42970779713604,0.4064,QuadStudy
6,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,2.51502055904088,3.69507611969534,0.4064,QuadStudy
7,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,3.79756844106824,1.6068314263737,0.14,QuadStudy
7,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,11.1744879284087,1.52270847610136,0.14,QuadStudy
7,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,5.06612767562011,1.71602889396331,0.14,QuadStudy
7,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,6.43278161567526,1.48321053838084,0.14,QuadStudy
7,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.19569461087798,3.22481718504764,0.4064,QuadStudy
7,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.67746756199938,2.32281116078403,0.4064,QuadStudy
7,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.22060305031885,2.63517444249113,0.4064,QuadStudy
7,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.79346056011619,2.63495789864557,0.4064,QuadStudy
30337,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,6.6769410875287,2.82515481629317,0.14,QuadStudy
30337,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,11.2492560828918,1.53289687160578,0.14,QuadStudy
30337,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,8.95804615329769,3.03432266551279,0.14,QuadStudy
30337,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,11.2492560828918,2.59374811208145,0.14,QuadStudy
30337,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.05907364760119,2.85634715415135,0.4064,QuadStudy
30337,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,3.29793706632949,2.86109349519555,0.4064,QuadStudy
30337,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.4149602132169,3.05477443304517,0.4064,QuadStudy
30337,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.86628839621584,2.74195678462029,0.4064,QuadStudy
8,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,4.78494655580969,2.02461196386781,0.14,QuadStudy
8,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,10.1765203950752,1.38671892278881,0.14,QuadStudy
8,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,6.03793344657877,2.04520472391932,0.14,QuadStudy
8,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,8.10206608234819,1.868098516933,0.14,QuadStudy
8,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.49117583849202,4.02173717782829,0.4064,QuadStudy
8,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.58964224140539,2.24661915092723,0.4064,QuadStudy
8,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.27929096791041,2.76187648578024,0.4064,QuadStudy
8,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.68735647370734,2.47906944100173,0.4064,QuadStudy
9,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,3.06760678295177,1.29796922928333,0.14,QuadStudy
9,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,9.77680189624951,1.33225067779039,0.14,QuadStudy
9,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,6.77711398144701,2.29558435051132,0.14,QuadStudy
9,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,7.78325049031586,1.79458900360673,0.14,QuadStudy
9,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.723726539416115,1.95190792059389,0.4064,QuadStudy
9,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,1.83933809879903,1.59570002825926,0.4064,QuadStudy
9,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,0.738803762095228,1.59501222889872,0.4064,QuadStudy
9,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.08557176724372,1.59492545654874,0.4064,QuadStudy
10,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,9.52728338145235,4.03119485082387,0.14,QuadStudy
10,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,13.7273838292541,1.87058269205886,0.14,QuadStudy
10,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,10.937742538026,3.70489719797416,0.14,QuadStudy
10,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,11.6312530589825,2.68182539721525,0.14,QuadStudy
10,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.29440514759931,3.49104188177894,0.4064,QuadStudy
10,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.58848005903914,2.24561091082396,0.4064,QuadStudy
10,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.72935241528148,3.73351949728426,0.4064,QuadStudy
10,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,2.01575467142859,2.96155310650843,0.4064,QuadStudy
11,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,5.16557403242697,2.1856634895114,0.14,QuadStudy
11,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,13.6364291433037,1.85818861439508,0.14,QuadStudy
11,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,6.43278161567526,2.17895004387223,0.14,QuadStudy
11,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,9.56851448843483,2.20621845630719,0.14,QuadStudy
11,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.51949465365048,4.09811370487155,0.4064,QuadStudy
11,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,4.10858793239121,3.5643658357879,0.4064,QuadStudy
11,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.79346056011619,3.87192333363369,0.4064,QuadStudy
11,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,2.67746756199938,3.93374376763573,0.4064,QuadStudy
12,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,3.71397221878404,1.57146009885798,0.14,QuadStudy
12,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,6.16230166619986,0.839715344410625,0.14,QuadStudy
12,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,4.6259102082723,1.56691581550073,0.14,QuadStudy
12,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,6.16230166619986,1.42084580482529,0.14,QuadStudy
12,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.877324481678558,2.36616527300612,0.4064,QuadStudy
12,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,1.45917301262444,1.26589147422123,0.4064,QuadStudy
12,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.09216772520983,2.35789389157664,0.4064,QuadStudy
12,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.45917301262444,2.14382158192323,0.4064,QuadStudy
13,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,9.96067333596166,4.21457129540595,0.14,QuadStudy
13,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,14.6528133203391,1.99668773947914,0.14,QuadStudy
13,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,9.96067333596166,3.373938507333,0.14,QuadStudy
13,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,14.6528133203391,3.37850846369402,0.14,QuadStudy
13,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.60417702561128,4.32650410312654,0.4064,QuadStudy
13,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,3.10957882152719,2.69768511652381,0.4064,QuadStudy
13,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.9969649918728,4.31127147171888,0.4064,QuadStudy
13,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,2.66786417897555,3.91963444707686,0.4064,QuadStudy
14,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,6.12581160273117,2.59196028934353,0.14,QuadStudy
14,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,10.3652931058766,1.41244232135843,0.14,QuadStudy
14,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,6.91733857930066,2.34308206019582,0.14,QuadStudy
14,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,10.3652931058766,2.389932207644,0.14,QuadStudy
14,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.22628390640326,3.30731725236499,0.4064,QuadStudy
14,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.16090041902653,1.87466831788974,0.4064,QuadStudy
14,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.90968250774438,4.12283627864586,0.4064,QuadStudy
14,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,2.45228701198675,3.60290779495134,0.4064,QuadStudy
15,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,9.61590792606094,4.06869376773215,0.14,QuadStudy
15,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,11.0393360375014,1.50429179954633,0.14,QuadStudy
15,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,8.23211769264195,2.78843186030661,0.14,QuadStudy
15,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,9.61590792606094,2.21714599128923,0.14,QuadStudy
15,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.30650134849125,3.52366562713602,0.4064,QuadStudy
15,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.30223086573137,1.99727818387798,0.4064,QuadStudy
15,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.74551209902246,3.76840683070674,0.4064,QuadStudy
15,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,2.03458955947317,2.9892253832938,0.4064,QuadStudy
16,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,6.57224949843447,2.78085759346648,0.14,QuadStudy
16,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,10.474952133625,1.42738517440936,0.14,QuadStudy
16,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,8.57830665763804,2.90569504527595,0.14,QuadStudy
16,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,9.84964388141976,2.27103863880923,0.14,QuadStudy
16,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.935810261301848,2.52390283031735,0.4064,QuadStudy
16,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.05287912186776,1.78095548334268,0.4064,QuadStudy
16,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.3750327092782,2.96857446991691,0.4064,QuadStudy
16,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.81421475686113,2.66545002981324,0.4064,QuadStudy
17,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,6.07264378538437,2.56946386271941,0.14,QuadStudy
17,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,10.9276856264733,1.4890775876449,0.14,QuadStudy
17,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,6.85733193337949,2.3227562522368,0.14,QuadStudy
17,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,7.66121700737146,1.76645166602055,0.14,QuadStudy
17,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.956568186329096,2.57988745443859,0.4064,QuadStudy
17,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,1.62410203838201,1.408974059872,0.4064,QuadStudy
17,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,0.777217786526536,1.67794472311801,0.4064,QuadStudy
17,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,0.976495735309457,1.43467060718674,0.4064,QuadStudy
18,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,7.66121700737146,3.2416227495956,0.14,QuadStudy
18,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,12.8990694076846,1.75771117627384,0.14,QuadStudy
18,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,8.9497930124922,3.03152711257868,0.14,QuadStudy
18,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,10.2756446194628,2.36926189925441,0.14,QuadStudy
18,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.21562137158315,3.27856013895891,0.4064,QuadStudy
18,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,1.62410203838201,1.408974059872,0.4064,QuadStudy
18,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.43481062193527,3.09762971651673,0.4064,QuadStudy
18,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.43481062193527,2.1080282808583,0.4064,QuadStudy
19,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,3.44501225479606,1.45765745664657,0.14,QuadStudy
19,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,8.57004932411535,1.16781071580571,0.14,QuadStudy
19,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,5.71652739371184,1.93633615432749,0.14,QuadStudy
19,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,4.29102481325839,0.989384313617874,0.14,QuadStudy
19,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.01302942083891,2.73216476478171,0.4064,QuadStudy
19,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.24172275062063,1.94478495217949,0.4064,QuadStudy
19,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.35344605518774,2.92197078566165,0.4064,QuadStudy
19,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,2.02590052632231,2.97645942844561,0.4064,QuadStudy
20,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,4.26028306883585,1.80261575965899,0.14,QuadStudy
20,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,12.5269812286691,1.70700801853866,0.14,QuadStudy
20,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,7.2153075242465,2.44401187321484,0.14,QuadStudy
20,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,9.60592202742266,2.21484353630469,0.14,QuadStudy
20,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.00614393022129,2.71359443062682,0.4064,QuadStudy
20,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,2.01213275104213,1.74560636230813,0.4064,QuadStudy
20,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,0.908328699476422,1.96100163244407,0.4064,QuadStudy
20,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.36944367868379,2.0119909621343,0.4064,QuadStudy
21,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,10.138840265225,4.28995748673429,0.14,QuadStudy
21,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,13.7948551155035,1.87977676879183,0.14,QuadStudy
21,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,11.9699046302308,4.05451727999474,0.14,QuadStudy
21,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,13.7948551155035,3.18068849607665,0.14,QuadStudy
21,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,1.50623777298719,4.06235957819557,0.4064,QuadStudy
21,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,3.04889441703089,2.64503894666909,0.4064,QuadStudy
21,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,2.25457520039089,4.86742921475774,0.4064,QuadStudy
21,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,2.49474456938856,3.66528657189297,0.4064,QuadStudy
22,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,16.4384184977981,6.95544210777006,0.14,QuadStudy
22,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,18.9246444160512,2.57879525613566,0.14,QuadStudy
22,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,13.9365134827571,4.72065872571857,0.14,QuadStudy
22,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,18.9246444160512,4.36346726967987,0.14,QuadStudy
22,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,2.73694446146761,7.38160518042381,0.4064,QuadStudy
22,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,4.83543823026369,4.19493780165577,0.4064,QuadStudy
22,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,4.19980903529035,9.06701767642596,0.4064,QuadStudy
22,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,4.83543823026369,7.10424106422535,0.4064,QuadStudy
23,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,3.55906618049237,1.50591608185744,0.14,QuadStudy
23,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,11.3345713564783,1.54452248622573,0.14,QuadStudy
23,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,6.72779349945773,2.27887822354869,0.14,QuadStudy
23,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,7.86035109145096,1.81236613812664,0.14,QuadStudy
23,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.682292822890108,1.84016018845738,0.4064,QuadStudy
23,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,3.3230980998697,2.88292170717971,0.4064,QuadStudy
23,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,1.42576032574527,3.07809092443306,0.4064,QuadStudy
23,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.88053232451094,2.76288400889473,0.4064,QuadStudy
24,2.36338945002999,62.8538979360867,2.37295022764419,Perceptual,3.42829771129073,1.45058518021532,0.14,QuadStudy
24,7.33856027190383,20.3669459114517,7.34107517941272,Perceptual,6.48098529659251,0.883141250662667,0.14,QuadStudy
24,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,4.35406784022052,1.47483575197901,0.14,QuadStudy
24,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,5.80045148515443,1.33741377900714,0.14,QuadStudy
24,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.606655527170763,1.63616457883665,0.4064,QuadStudy
