ID,Gender,Date,Time,Age,Distance,Real_Visual_Angle,Reported_Visual_Angle,Task,Ratio_Visual_Angle,Elevation,Session,Disparity_VA
6047,Female,08/09/0025,09:13:00 PM,26,379992,0.524112984,0.908328699,Adjusted,1.733078035,21,Higher,9.087302033
6048,Male,08/09/0025,09:18:00 PM,NaN,379992,0.524112984,2.333949709,Perceptual,4.453142323,6,Lower,10.87525635
6048,Male,08/09/0025,09:18:00 PM,NaN,379992,0.524112984,0.889837327,Adjusted,1.697796763,6,Lower,10.87525635
6048,Male,08/09/0025,09:18:00 PM,NaN,379992,0.524112984,1.528270748,Perceptual,2.915918506,21,Higher,7.596401426
6048,Male,08/09/0025,09:18:00 PM,NaN,379992,0.524112984,0.888575862,Adjusted,1.695389907,21,Higher,7.596401426
6,Male,08/09/0025,09:25:00 PM,NaN,379992,0.524112984,2.411328622,Perceptual,4.600780171,7,Lower,9.119658095
6,Male,08/09/0025,09:25:00 PM,NaN,379992,0.524112984,1.093876804,Adjusted,2.087101138,7,Lower,9.119658095
6,Male,08/09/0025,09:25:00 PM,NaN,379992,0.524112984,1.530168996,Perceptual,2.919540335,22,Higher,10.98118629
6,Male,08/09/0025,09:25:00 PM,NaN,379992,0.524112984,0.929613115,Adjusted,1.773688392,22,Higher,10.98118629
6049,Female,08/09/0025,09:30:00 PM,NaN,379992,0.524112984,1.584498443,Perceptual,3.023200135,8,Lower,7.807634388
6049,Female,08/09/0025,09:30:00 PM,NaN,379992,0.524112984,1.481444214,Adjusted,2.826574155,8,Lower,7.807634388
6049,Female,08/09/0025,09:30:00 PM,NaN,379992,0.524112984,0.977610561,Perceptual,1.865266827,23,Higher,7.696211246
6049,Female,08/09/0025,09:30:00 PM,NaN,379992,0.524112984,1.267439599,Adjusted,2.418256442,23,Higher,7.696211246
